Data from lab05_FLMS143021_19-05-21-292.txt Node
Date: Wed Feb 15 19:05:21 CST 2023
User: Optics Lab
Spectrometer: FLMS14302
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338.578	-34.22
338.961	-34.22
339.343	-34.22
339.725	-109.49
340.108	-91.32
340.49	-112.08
340.872	-117.27
341.254	-26.44
341.636	-54.99
342.018	-36.82
342.4	-42.01
342.782	-65.37
343.164	-54.99
343.546	69.58
343.928	38.44
344.309	30.66
344.691	59.2
345.073	38.44
345.455	85.16
345.836	74.78
346.218	113.7
346.599	168.2
346.981	152.63
347.362	186.37
347.744	227.89
348.125	264.23
348.506	269.42
348.888	225.3
349.269	253.85
349.65	290.18
350.031	230.49
350.413	274.61
350.794	344.68
351.175	360.25
351.556	316.13
351.937	331.7
352.318	339.49
352.698	362.85
353.079	308.35
353.46	401.78
353.841	378.42
354.222	417.35
354.602	342.09
354.983	443.3
355.363	396.59
355.744	391.39
356.124	347.28
356.505	388.8
356.885	360.25
357.266	404.37
357.646	401.78
358.026	329.11
358.407	375.82
358.787	391.39
359.167	409.56
359.547	406.97
359.927	401.78
360.307	316.13
360.687	381.01
361.067	323.92
361.447	310.94
361.827	318.73
362.207	438.11
362.587	355.06
362.966	331.7
363.346	399.18
363.726	412.16
364.105	362.85
364.485	368.04
364.865	404.37
365.244	360.25
365.624	365.44
366.003	284.99
366.382	360.25
366.762	378.42
367.141	329.11
367.52	347.28
367.899	370.63
368.279	318.73
368.658	318.73
369.037	303.16
369.416	303.16
369.795	365.44
370.174	360.25
370.553	308.35
370.932	357.66
371.311	331.7
371.689	414.75
372.068	344.68
372.447	401.78
372.825	318.73
373.204	393.99
373.583	342.09
373.961	383.61
374.34	323.92
374.718	339.49
375.097	383.61
375.475	357.66
375.853	399.18
376.232	368.04
376.61	360.25
376.988	326.51
377.366	261.63
377.744	334.3
378.122	427.73
378.5	396.59
378.878	375.82
379.256	383.61
379.634	362.85
380.012	362.85
380.39	373.23
380.768	404.37
381.145	362.85
381.523	451.09
381.901	362.85
382.278	383.61
382.656	326.51
383.033	321.32
383.411	381.01
383.788	414.75
384.166	388.8
384.543	386.2
384.921	399.18
385.298	329.11
385.675	393.99
386.052	313.54
386.429	362.85
386.806	308.35
387.184	349.87
387.561	305.75
387.938	368.04
388.314	357.66
388.691	318.73
389.068	370.63
389.445	401.78
389.822	396.59
390.198	391.39
390.575	349.87
390.952	422.54
391.328	360.25
391.705	342.09
392.081	323.92
392.458	292.78
392.834	396.59
393.211	365.44
393.587	336.89
393.963	399.18
394.34	362.85
394.716	456.28
395.092	383.61
395.468	355.06
395.844	344.68
396.22	388.8
396.596	378.42
396.972	368.04
397.348	419.94
397.724	378.42
398.1	386.2
398.476	401.78
398.851	432.92
399.227	334.3
399.603	370.63
399.978	404.37
400.354	365.44
400.729	417.35
401.105	419.94
401.48	412.16
401.856	362.85
402.231	362.85
402.606	378.42
402.982	417.35
403.357	334.3
403.732	357.66
404.107	388.8
404.482	406.97
404.857	404.37
405.232	445.89
405.607	360.25
405.982	329.11
406.357	456.28
406.732	336.89
407.107	347.28
407.482	412.16
407.856	370.63
408.231	373.23
408.606	339.49
408.98	479.63
409.355	344.68
409.729	448.49
410.104	419.94
410.478	365.44
410.852	471.85
411.227	388.8
411.601	368.04
411.975	443.3
412.35	342.09
412.724	443.3
413.098	417.35
413.472	386.2
413.846	375.82
414.22	404.37
414.594	339.49
414.968	461.47
415.342	430.32
415.715	342.09
416.089	347.28
416.463	386.2
416.837	422.54
417.21	417.35
417.584	471.85
417.957	448.49
418.331	466.66
418.704	391.39
419.078	425.13
