Data from lab05_FLMS143021_18-29-31-168.txt Node
Date: Wed Feb 15 18:29:31 CST 2023
User: Optics Lab
Spectrometer: FLMS14302
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
338.578	-79.48
338.961	-79.48
339.343	-79.48
339.725	-82.07
340.108	-92.46
340.49	-79.48
340.872	-53.53
341.254	-136.57
341.636	45.09
342.018	-84.67
342.4	-37.96
342.782	0.97
343.164	-92.46
343.546	-58.72
343.928	78.83
344.309	76.24
344.691	29.52
345.073	81.43
345.455	50.28
345.836	78.83
346.218	102.19
346.599	94.4
346.981	125.54
347.362	193.02
347.744	224.16
348.125	198.21
348.506	283.85
348.888	263.09
349.269	224.16
349.65	276.07
350.031	283.85
350.413	356.52
350.794	330.57
351.175	302.02
351.556	338.35
351.937	398.04
352.318	351.33
352.698	436.97
353.079	320.19
353.46	374.69
353.841	392.85
354.222	343.54
354.602	449.95
354.983	307.21
355.363	351.33
355.744	374.69
356.124	382.47
356.505	294.24
356.885	379.88
357.266	327.97
357.646	413.62
358.026	327.97
358.407	377.28
358.787	338.35
359.167	322.78
359.547	416.21
359.927	359.12
360.307	340.95
360.687	359.12
361.067	372.09
361.447	320.19
361.827	369.5
362.207	348.74
362.587	411.02
362.966	239.74
363.346	343.54
363.726	327.97
364.105	250.12
364.485	312.4
364.865	320.19
365.244	340.95
365.624	281.26
366.003	257.9
366.382	335.76
366.762	348.74
367.141	353.93
367.52	278.66
367.899	291.64
368.279	346.14
368.658	317.59
369.037	361.71
369.416	333.16
369.795	346.14
370.174	398.04
370.553	312.4
370.932	353.93
371.311	340.95
371.689	361.71
372.068	356.52
372.447	335.76
372.825	377.28
373.204	353.93
373.583	327.97
373.961	304.62
374.34	315
374.718	340.95
375.097	299.43
375.475	307.21
375.853	403.24
376.232	361.71
376.61	374.69
376.988	312.4
377.366	348.74
377.744	322.78
378.122	369.5
378.5	372.09
378.878	387.66
379.256	374.69
379.634	403.24
380.012	379.88
380.39	385.07
380.768	382.47
381.145	361.71
381.523	343.54
381.901	369.5
382.278	315
382.656	343.54
383.033	333.16
383.411	351.33
383.788	379.88
384.166	398.04
384.543	418.81
384.921	351.33
385.298	442.16
385.675	322.78
386.052	335.76
386.429	382.47
386.806	302.02
387.184	364.31
387.561	413.62
387.938	335.76
388.314	317.59
388.691	346.14
389.068	335.76
389.445	322.78
389.822	398.04
390.198	457.74
390.575	309.81
390.952	387.66
391.328	320.19
391.705	434.38
392.081	403.24
392.458	312.4
392.834	320.19
393.211	302.02
393.587	379.88
393.963	395.45
394.34	392.85
394.716	395.45
395.092	408.43
395.468	405.83
395.844	356.52
396.22	374.69
396.596	330.57
396.972	372.09
397.348	325.38
397.724	330.57
398.1	335.76
398.476	343.54
398.851	369.5
399.227	387.66
399.603	379.88
399.978	377.28
400.354	372.09
400.729	400.64
401.105	398.04
401.48	390.26
401.856	320.19
402.231	379.88
402.606	296.83
402.982	361.71
403.357	353.93
403.732	317.59
404.107	312.4
404.482	281.26
404.857	317.59
405.232	351.33
405.607	364.31
405.982	273.47
406.357	340.95
406.732	343.54
407.107	343.54
407.482	356.52
407.856	320.19
408.231	400.64
408.606	361.71
408.98	439.57
409.355	398.04
409.729	333.16
410.104	343.54
410.478	359.12
410.852	408.43
411.227	398.04
411.601	403.24
411.975	387.66
412.35	400.64
412.724	346.14
413.098	398.04
413.472	400.64
413.846	366.9
414.22	369.5
414.594	366.9
414.968	377.28
415.342	364.31
415.715	382.47
416.089	369.5
416.463	372.09
416.837	340.95
417.21	340.95
417.584	359.12
417.957	390.26
418.331	468.12
418.704	411.02
419.078	395.45
419.451	395.45
419.824	395.45
420.198	356.52
420.571	379.88
420.944	392.85
421.317	470.71
421.69	366.9
422.064	460.33
422.437	400.64
422.81	369.5
423.182	470.71
423.555	455.14
423.928	382.47
424.301	400.64
424.674	400.64
425.047	356.52
425.419	353.93
425.792	395.45
426.164	395.45
426.537	379.88
426.91	398.04
427.282	413.62
427.654	377.28
428.027	382.47
428.399	343.54
428.771	382.47
429.144	400.64
429.516	418.81
429.888	327.97
430.26	392.85
430.632	369.5
431.004	421.4
431.376	356.52
431.748	385.07
432.12	353.93
432.492	411.02
432.864	281.26
433.236	424
433.607	444.76
433.979	340.95
434.351	343.54
434.722	330.57
435.094	353.93
435.465	411.02
435.837	390.26
436.208	382.47
436.58	390.26
436.951	382.47
437.322	353.93
437.693	312.4
438.065	395.45
438.436	405.83
438.807	411.02
439.178	449.95
439.549	372.09
439.92	340.95
440.291	434.38
440.662	369.5
441.033	439.57
441.403	307.21
441.774	343.54
442.145	369.5
442.516	390.26
442.886	335.76
443.257	483.69
443.627	372.09
443.998	385.07
444.368	327.97
444.739	377.28
445.109	374.69
445.479	452.54
445.85	330.57
446.22	483.69
446.59	408.43
446.96	361.71
447.33	333.16
447.7	411.02
448.07	364.31
448.44	382.47
448.81	478.5
449.18	382.47
449.55	395.45
449.92	403.24
450.29	317.59
450.659	439.57
451.029	281.26
451.399	315
451.768	343.54
452.138	343.54
452.507	377.28
452.877	403.24
453.246	356.52
453.615	429.19
453.985	434.38
454.354	444.76
454.723	421.4
455.092	335.76
455.462	340.95
455.831	421.4
456.2	411.02
456.569	462.93
456.938	361.71
457.307	535.59
457.675	390.26
458.044	348.74
458.413	353.93
458.782	343.54
459.15	379.88
459.519	359.12
459.888	312.4
460.256	429.19
460.625	377.28
460.993	442.16
461.362	395.45
461.73	387.66
462.098	418.81
462.467	424
462.835	400.64
463.203	403.24
463.571	387.66
463.939	439.57
464.307	379.88
464.675	353.93
465.043	385.07
465.411	377.28
465.779	377.28
466.147	385.07
466.515	382.47
466.883	361.71
467.25	366.9
467.618	372.09
467.986	398.04
468.353	338.35
468.721	379.88
469.088	424
469.456	333.16
469.823	366.9
470.19	369.5
470.558	390.26
470.925	369.5
471.292	372.09
471.659	403.24
472.027	421.4
472.394	343.54
472.761	364.31
473.128	333.16
473.495	431.78
473.862	395.45
474.228	377.28
474.595	444.76
474.962	372.09
475.329	364.31
475.695	460.33
476.062	424
476.429	431.78
476.795	353.93
477.162	392.85
477.528	372.09
477.895	411.02
478.261	374.69
478.627	382.47
478.994	359.12
479.36	436.97
479.726	447.35
480.092	387.66
480.458	411.02
480.824	390.26
481.19	330.57
481.556	382.47
481.922	356.52
482.288	416.21
482.654	374.69
483.02	390.26
483.385	405.83
483.751	424
484.117	408.43
484.482	392.85
484.848	405.83
485.213	387.66
485.579	385.07
485.944	382.47
486.31	390.26
486.675	356.52
487.04	408.43
487.406	387.66
487.771	452.54
488.136	442.16
488.501	372.09
488.866	403.24
489.231	413.62
489.596	364.31
489.961	400.64
490.326	462.93
490.691	452.54
491.056	473.31
491.42	398.04
491.785	359.12
492.15	411.02
492.514	348.74
492.879	317.59
493.243	377.28
493.608	369.5
493.972	400.64
494.337	348.74
494.701	364.31
495.065	330.57
495.43	369.5
495.794	411.02
496.158	359.12
496.522	382.47
496.886	364.31
497.25	416.21
497.614	369.5
497.978	436.97
498.342	312.4
498.706	424
499.07	398.04
499.433	359.12
499.797	366.9
500.161	356.52
500.524	369.5
500.888	377.28
501.251	431.78
501.615	346.14
501.978	377.28
502.342	411.02
502.705	361.71
503.068	353.93
503.432	335.76
503.795	330.57
504.158	374.69
504.521	364.31
504.884	392.85
505.247	413.62
505.61	374.69
505.973	356.52
506.336	346.14
506.699	405.83
507.062	416.21
507.424	424
507.787	351.33
508.15	439.57
508.512	377.28
508.875	398.04
509.238	338.35
509.6	400.64
509.962	408.43
510.325	366.9
510.687	372.09
511.049	405.83
511.412	390.26
511.774	408.43
512.136	408.43
512.498	405.83
512.86	429.19
513.222	359.12
513.584	346.14
513.946	320.19
514.308	361.71
514.67	398.04
515.032	333.16
515.393	382.47
515.755	390.26
516.117	353.93
516.478	413.62
516.84	361.71
517.201	442.16
517.563	348.74
517.924	449.95
518.286	400.64
518.647	395.45
519.008	426.59
519.37	369.5
519.731	340.95
520.092	436.97
520.453	413.62
520.814	429.19
521.175	400.64
521.536	426.59
521.897	299.43
522.258	405.83
522.619	439.57
522.979	442.16
523.34	418.81
523.701	390.26
524.061	408.43
524.422	408.43
524.783	426.59
525.143	372.09
525.504	343.54
525.864	403.24
526.224	356.52
526.585	382.47
526.945	353.93
527.305	315
527.665	411.02
528.025	335.76
528.385	405.83
528.746	351.33
529.106	403.24
529.465	431.78
529.825	413.62
530.185	413.62
530.545	385.07
530.905	436.97
531.264	385.07
531.624	359.12
531.984	359.12
532.343	335.76
532.703	403.24
533.062	372.09
533.422	426.59
533.781	369.5
534.141	361.71
534.5	442.16
